Year,CNTY,Crop_Code,CSBACRES,Source_Window,Crop_Name
2008,Albany,1,4163.475828211136,2008-2015,Corn
2008,Allegany,1,18662.735383824063,2008-2015,Corn
2008,Broome,1,7415.499290117599,2008-2015,Corn
2008,Cattaraugus,1,26653.926730377705,2008-2015,Corn
2008,Cayuga,1,73690.68798073304,2008-2015,Corn
2008,Chautauqua,1,30991.22683527946,2008-2015,Corn
2008,Chemung,1,6198.396432120815,2008-2015,Corn
2008,Chenango,1,18672.586364432816,2008-2015,Corn
2008,Clinton,1,27258.438185027175,2008-2015,Corn
2008,Columbia,1,16763.058911309967,2008-2015,Corn
2008,Cortland,1,17767.52702731482,2008-2015,Corn
2008,Delaware,1,6512.364392799589,2008-2015,Corn
2008,Dutchess,1,7625.732154231846,2008-2015,Corn
2008,Erie,1,35739.52239163695,2008-2015,Corn
2008,Essex,1,2937.4170590752324,2008-2015,Corn
2008,Franklin,1,19330.410025426474,2008-2015,Corn
2008,Fulton,1,3951.09532959519,2008-2015,Corn
2008,Genesee,1,58611.85273294515,2008-2015,Corn
2008,Greene,1,1325.8754693559483,2008-2015,Corn
2008,Hamilton,1,110.70161767493164,2008-2015,Corn
2008,Herkimer,1,25116.80504643455,2008-2015,Corn
2008,Jefferson,1,50252.58557587505,2008-2015,Corn
2008,Lewis,1,35675.091224797405,2008-2015,Corn
2008,Livingston,1,75418.28737394072,2008-2015,Corn
2008,Madison,1,40658.33382252476,2008-2015,Corn
2008,Monroe,1,34130.96086153703,2008-2015,Corn
2008,Montgomery,1,27839.856578554114,2008-2015,Corn
2008,Niagara,1,50294.833550974705,2008-2015,Corn
2008,Oneida,1,50182.15989683891,2008-2015,Corn
2008,Onondaga,1,43374.25184017837,2008-2015,Corn
2008,Ontario,1,58420.25532697061,2008-2015,Corn
2008,Orange,1,7639.237270125884,2008-2015,Corn
2008,Orleans,1,47054.85907645489,2008-2015,Corn
2008,Oswego,1,13205.867255254796,2008-2015,Corn
2008,Otsego,1,21316.397056702073,2008-2015,Corn
2008,Putnam,1,37.63153690570632,2008-2015,Corn
2008,Rensselaer,1,17297.64074792794,2008-2015,Corn
2008,Saratoga,1,11996.029081204637,2008-2015,Corn
2008,Schenectady,1,979.720252450759,2008-2015,Corn
2008,Schoharie,1,12121.746414112065,2008-2015,Corn
2008,Schuyler,1,10287.420894482791,2008-2015,Corn
2008,Seneca,1,34636.84326881968,2008-2015,Corn
2008,St. Lawrence,1,52860.08698374959,2008-2015,Corn
2008,Steuben,1,42651.88469704162,2008-2015,Corn
2008,Suffolk,1,1754.583955302074,2008-2015,Corn
2008,Sullivan,1,1138.9326079852094,2008-2015,Corn
2008,Tioga,1,11032.244541462125,2008-2015,Corn
2008,Tompkins,1,20480.896843196762,2008-2015,Corn
2008,Ulster,1,3365.7375528131565,2008-2015,Corn
2008,Warren,1,282.2434738562012,2008-2015,Corn
2008,Washington,1,33663.881039281434,2008-2015,Corn
2008,Wayne,1,44159.39673893567,2008-2015,Corn
2008,Westchester,1,15.292542476441058,2008-2015,Corn
2008,Wyoming,1,63373.16640758157,2008-2015,Corn
2008,Yates,1,25034.30041171604,2008-2015,Corn
2009,Albany,1,5039.803002103012,2008-2015,Corn
2009,Allegany,1,21571.325486344434,2008-2015,Corn
2009,Broome,1,6977.093708795233,2008-2015,Corn
2009,Cattaraugus,1,31211.83071825554,2008-2015,Corn
2009,Cayuga,1,77004.6388171448,2008-2015,Corn
2009,Chautauqua,1,29753.2445571293,2008-2015,Corn
2009,Chemung,1,6013.481853263945,2008-2015,Corn
2009,Chenango,1,19046.932029066087,2008-2015,Corn
2009,Clinton,1,28305.55071958624,2008-2015,Corn
2009,Columbia,1,16937.303669244546,2008-2015,Corn
2009,Cortland,1,18647.37651227977,2008-2015,Corn
2009,Delaware,1,7130.462823631339,2008-2015,Corn
2009,Dutchess,1,8010.640669282977,2008-2015,Corn
2009,Erie,1,33907.43232937482,2008-2015,Corn
2009,Essex,1,3260.429330553722,2008-2015,Corn
2009,Franklin,1,20012.861621060943,2008-2015,Corn
2009,Fulton,1,4076.743407903614,2008-2015,Corn
2009,Genesee,1,58934.85943243568,2008-2015,Corn
2009,Greene,1,1464.6527995450303,2008-2015,Corn
2009,Hamilton,1,72.61819147235809,2008-2015,Corn
2009,Herkimer,1,25321.185128025012,2008-2015,Corn
2009,Jefferson,1,52539.980659178975,2008-2015,Corn
2009,Lewis,1,34984.928449036815,2008-2015,Corn
2009,Livingston,1,74852.6660890291,2008-2015,Corn
2009,Madison,1,35959.7448844153,2008-2015,Corn
2009,Monroe,1,34112.887905661264,2008-2015,Corn
2009,Montgomery,1,28241.918009518977,2008-2015,Corn
2009,Nassau,1,4.88883241125134,2008-2015,Corn
2009,Niagara,1,46376.63402618732,2008-2015,Corn
2009,Oneida,1,44548.74835931221,2008-2015,Corn
2009,Onondaga,1,43735.42682653316,2008-2015,Corn
2009,Ontario,1,57352.78506746373,2008-2015,Corn
2009,Orange,1,8513.515530561079,2008-2015,Corn
2009,Orleans,1,47273.1591490587,2008-2015,Corn
2009,Oswego,1,12048.279596660399,2008-2015,Corn
2009,Otsego,1,22642.8857384631,2008-2015,Corn
2009,Putnam,1,56.95394339672789,2008-2015,Corn
2009,Rensselaer,1,17208.48356146041,2008-2015,Corn
2009,Saratoga,1,14243.009105057856,2008-2015,Corn
2009,Schenectady,1,1131.4044708449223,2008-2015,Corn
2009,Schoharie,1,13243.530972884031,2008-2015,Corn
2009,Schuyler,1,10911.412014800422,2008-2015,Corn
2009,Seneca,1,37390.31242157659,2008-2015,Corn
2009,St. Lawrence,1,47496.417637210514,2008-2015,Corn
2009,Steuben,1,49967.22520790505,2008-2015,Corn
2009,Suffolk,1,1993.1285662960795,2008-2015,Corn
2009,Sullivan,1,1546.7649516282572,2008-2015,Corn
2009,Tioga,1,10331.073179117177,2008-2015,Corn
2009,Tompkins,1,22210.132592784455,2008-2015,Corn
2009,Ulster,1,3473.4776381257543,2008-2015,Corn
2009,Warren,1,465.92366078652304,2008-2015,Corn
2009,Washington,1,32470.83446647685,2008-2015,Corn
2009,Wayne,1,44611.22508811051,2008-2015,Corn
2009,Westchester,1,14.518132364647524,2008-2015,Corn
2009,Wyoming,1,69523.86971833302,2008-2015,Corn
2009,Yates,1,29354.799762311344,2008-2015,Corn
2010,Albany,1,3759.961352652398,2008-2015,Corn
2010,Allegany,1,19031.797809720538,2008-2015,Corn
2010,Broome,1,7065.725790848036,2008-2015,Corn
2010,Cattaraugus,1,23904.768106125885,2008-2015,Corn
2010,Cayuga,1,79322.06213924487,2008-2015,Corn
2010,Chautauqua,1,24444.462093981798,2008-2015,Corn
2010,Chemung,1,6186.338657041081,2008-2015,Corn
2010,Chenango,1,18963.38168087081,2008-2015,Corn
2010,Clinton,1,26042.773068712355,2008-2015,Corn
2010,Columbia,1,14884.077080245303,2008-2015,Corn
2010,Cortland,1,18410.151373712568,2008-2015,Corn
2010,Delaware,1,5868.660432651938,2008-2015,Corn
2010,Dutchess,1,9474.447971545149,2008-2015,Corn
2010,Erie,1,27626.81068873365,2008-2015,Corn
2010,Essex,1,2980.833301381234,2008-2015,Corn
2010,Franklin,1,18636.231696798615,2008-2015,Corn
2010,Fulton,1,2831.698290414272,2008-2015,Corn
2010,Genesee,1,61395.11435373882,2008-2015,Corn
2010,Greene,1,865.6158270051594,2008-2015,Corn
2010,Hamilton,1,23.075640162432066,2008-2015,Corn
2010,Herkimer,1,21639.49191427618,2008-2015,Corn
2010,Jefferson,1,48545.942009554135,2008-2015,Corn
2010,Lewis,1,33760.45908714913,2008-2015,Corn
2010,Livingston,1,76099.33799043411,2008-2015,Corn
2010,Madison,1,37931.82441385248,2008-2015,Corn
2010,Monroe,1,37231.11357374629,2008-2015,Corn
2010,Montgomery,1,21958.017369553436,2008-2015,Corn
2010,Nassau,1,5.341582756246333,2008-2015,Corn
2010,Niagara,1,43846.90499564853,2008-2015,Corn
2010,Oneida,1,48699.69694775251,2008-2015,Corn
2010,Onondaga,1,46230.38509749902,2008-2015,Corn
2010,Ontario,1,57525.410107756645,2008-2015,Corn
2010,Orange,1,6579.723841583087,2008-2015,Corn
2010,Orleans,1,51223.228318607355,2008-2015,Corn
2010,Oswego,1,13979.686875647583,2008-2015,Corn
2010,Otsego,1,20254.793261173025,2008-2015,Corn
2010,Putnam,1,70.25449473305643,2008-2015,Corn
2010,Rensselaer,1,16028.176525608813,2008-2015,Corn
2010,Rockland,1,6.726115200200394,2008-2015,Corn
2010,Saratoga,1,11039.528320511432,2008-2015,Corn
2010,Schenectady,1,1021.8300347459367,2008-2015,Corn
2010,Schoharie,1,10218.173245435215,2008-2015,Corn
2010,Schuyler,1,11118.935361028585,2008-2015,Corn
2010,Seneca,1,36285.85295781957,2008-2015,Corn
2010,St. Lawrence,1,43474.406758873156,2008-2015,Corn
2010,Steuben,1,43740.84639086637,2008-2015,Corn
2010,Suffolk,1,1954.874547591706,2008-2015,Corn
2010,Sullivan,1,1245.8214087444037,2008-2015,Corn
2010,Tioga,1,10178.553683978276,2008-2015,Corn
2010,Tompkins,1,20944.653462347746,2008-2015,Corn
2010,Ulster,1,1849.7495456176541,2008-2015,Corn
2010,Warren,1,157.78804332575297,2008-2015,Corn
2010,Washington,1,33253.99924539503,2008-2015,Corn
2010,Wayne,1,45951.66658919901,2008-2015,Corn
2010,Westchester,1,9.604294122898477,2008-2015,Corn
2010,Wyoming,1,61710.80872929518,2008-2015,Corn
2010,Yates,1,26957.48019309514,2008-2015,Corn
2011,Albany,1,4003.3569367211994,2008-2015,Corn
2011,Allegany,1,20684.297053570757,2008-2015,Corn
2011,Broome,1,7073.118811036661,2008-2015,Corn
2011,Cattaraugus,1,27202.260466981443,2008-2015,Corn
2011,Cayuga,1,83972.19860251136,2008-2015,Corn
2011,Chautauqua,1,25428.29380151036,2008-2015,Corn
2011,Chemung,1,6103.128582221395,2008-2015,Corn
2011,Chenango,1,19918.95397779546,2008-2015,Corn
2011,Clinton,1,27619.205215348313,2008-2015,Corn
2011,Columbia,1,18320.696447170285,2008-2015,Corn
2011,Cortland,1,20144.502578978776,2008-2015,Corn
2011,Delaware,1,6773.211037847143,2008-2015,Corn
2011,Dutchess,1,8470.566401315038,2008-2015,Corn
2011,Erie,1,31474.90903848351,2008-2015,Corn
2011,Essex,1,2473.2707599110577,2008-2015,Corn
2011,Franklin,1,21274.7463041724,2008-2015,Corn
2011,Fulton,1,2974.4034949360534,2008-2015,Corn
2011,Genesee,1,65081.0418424488,2008-2015,Corn
2011,Greene,1,944.7332325094181,2008-2015,Corn
2011,Hamilton,1,24.696278353927333,2008-2015,Corn
2011,Herkimer,1,25784.770967776993,2008-2015,Corn
2011,Jefferson,1,51744.231199545036,2008-2015,Corn
2011,Lewis,1,35545.51563169191,2008-2015,Corn
2011,Livingston,1,79956.08154332325,2008-2015,Corn
2011,Madison,1,37790.67753748469,2008-2015,Corn
2011,Monroe,1,39642.7833653506,2008-2015,Corn
2011,Montgomery,1,24635.890645119744,2008-2015,Corn
2011,Nassau,1,2.605489332546989,2008-2015,Corn
2011,Niagara,1,44275.943046864995,2008-2015,Corn
2011,Oneida,1,49627.131986671884,2008-2015,Corn
2011,Onondaga,1,45451.49256950154,2008-2015,Corn
2011,Ontario,1,61535.93868556723,2008-2015,Corn
