Year,CNTY,Crop_Code,CSBACRES,Source_Window,Crop_Name
2008,Allegany,23,11.235044909124099,2008-2015,Spring Wheat
2008,Essex,23,30.989472452686844,2008-2015,Spring Wheat
2008,Herkimer,23,62.18239301203903,2008-2015,Spring Wheat
2008,Jefferson,23,69.52224306794822,2008-2015,Spring Wheat
2008,Lewis,23,104.40105115732035,2008-2015,Spring Wheat
2008,Monroe,23,33.739287713475136,2008-2015,Spring Wheat
2008,Montgomery,23,4.922005053692206,2008-2015,Spring Wheat
2008,Orleans,23,24.244574460185362,2008-2015,Spring Wheat
2009,Cayuga,23,6.568214130457604,2008-2015,Spring Wheat
2009,Jefferson,23,53.91292139223656,2008-2015,Spring Wheat
2009,Livingston,23,6.800874274577278,2008-2015,Spring Wheat
2009,Niagara,23,112.07091729922976,2008-2015,Spring Wheat
2009,Orleans,23,12.97252961461313,2008-2015,Spring Wheat
2009,Steuben,23,10.055386645787252,2008-2015,Spring Wheat
2009,Tompkins,23,33.02146292682193,2008-2015,Spring Wheat
2009,Washington,23,13.342706477817774,2008-2015,Spring Wheat
2010,Cayuga,23,4.140917081453633,2008-2015,Spring Wheat
2010,Jefferson,23,426.53701734315484,2008-2015,Spring Wheat
2010,Madison,23,15.476038531858539,2008-2015,Spring Wheat
2010,Montgomery,23,5.061953386150684,2008-2015,Spring Wheat
2010,Onondaga,23,3.342304086139838,2008-2015,Spring Wheat
2010,Oswego,23,4.375237614657826,2008-2015,Spring Wheat
2010,Otsego,23,5.252504596992741,2008-2015,Spring Wheat
2010,Tompkins,23,51.138611413728604,2008-2015,Spring Wheat
2010,Yates,23,25.508340608263413,2008-2015,Spring Wheat
2011,Columbia,23,35.493601923478074,2008-2015,Spring Wheat
2011,Erie,23,45.360317200970016,2008-2015,Spring Wheat
2011,Jefferson,23,57.87653952171836,2008-2015,Spring Wheat
2011,Lewis,23,66.9785249719449,2008-2015,Spring Wheat
2011,Rensselaer,23,30.609800541085185,2008-2015,Spring Wheat
2011,Seneca,23,36.13154089725712,2008-2015,Spring Wheat
2011,Tompkins,23,21.705574148845226,2008-2015,Spring Wheat
2011,Yates,23,3.3031808488606638,2008-2015,Spring Wheat
2012,Jefferson,23,66.53579751937376,2008-2015,Spring Wheat
2012,Montgomery,23,13.988443280286498,2008-2015,Spring Wheat
2012,Schuyler,23,4.74852677036457,2008-2015,Spring Wheat
2012,Tompkins,23,41.3502608320349,2008-2015,Spring Wheat
2012,Ulster,23,3.832839178274984,2008-2015,Spring Wheat
2012,Yates,23,23.590641449240795,2008-2015,Spring Wheat
2013,Erie,23,25.554687243283396,2008-2015,Spring Wheat
2013,Jefferson,23,75.96174196820519,2008-2015,Spring Wheat
2013,Livingston,23,25.383592613622472,2008-2015,Spring Wheat
2013,Madison,23,37.53667754348526,2008-2015,Spring Wheat
2013,Tioga,23,16.399605339639148,2008-2015,Spring Wheat
2013,Wyoming,23,2.4388521653545046,2008-2015,Spring Wheat
2014,Erie,23,8.315288624115224,2008-2015,Spring Wheat
2014,Jefferson,23,41.14119193045456,2008-2015,Spring Wheat
2014,Livingston,23,81.13803414953561,2008-2015,Spring Wheat
2014,Madison,23,15.343076948744361,2008-2015,Spring Wheat
2014,Montgomery,23,29.634713223790257,2008-2015,Spring Wheat
2014,Orange,23,35.32845675052319,2008-2015,Spring Wheat
2014,Rensselaer,23,213.01657084758892,2008-2015,Spring Wheat
2014,Steuben,23,8.27446957841067,2008-2015,Spring Wheat
2014,Sullivan,23,4.708042486847186,2008-2015,Spring Wheat
2014,Ulster,23,180.2211608737731,2008-2015,Spring Wheat
2014,Washington,23,27.961946899367337,2008-2015,Spring Wheat
2015,Allegany,23,37.64218480681585,2008-2015,Spring Wheat
2015,Jefferson,23,76.07955043089338,2008-2015,Spring Wheat
2015,Madison,23,5.211441985654598,2008-2015,Spring Wheat
2015,Rensselaer,23,27.557667060537064,2008-2015,Spring Wheat
2015,Seneca,23,16.018916265188185,2008-2015,Spring Wheat
2015,Tompkins,23,45.23709213714356,2008-2015,Spring Wheat
2016,Jefferson,23,616.1913913615489,2016-Bridge,Spring Wheat
2016,Livingston,23,3.0384846012207984,2016-Bridge,Spring Wheat
2016,Seneca,23,4.050095299963654,2016-Bridge,Spring Wheat
2016,Tompkins,23,72.04579651137183,2016-Bridge,Spring Wheat
2016,Washington,23,3.1055190318497674,2016-Bridge,Spring Wheat
2017,Clinton,23,20.54047458939,2017-2024,Spring Wheat
2017,Dutchess,23,5.95217244031148,2017-2024,Spring Wheat
2017,Essex,23,62.738153345828536,2017-2024,Spring Wheat
2017,Jefferson,23,32.07977404344413,2017-2024,Spring Wheat
2017,Livingston,23,41.56687451733404,2017-2024,Spring Wheat
2017,Madison,23,11.1547012909982,2017-2024,Spring Wheat
2017,Montgomery,23,4.32831568415261,2017-2024,Spring Wheat
