Year,CNTY,Crop_Code,CSBACRES,Source_Window,Crop_Name
2008,Allegany,5,434.7878399820121,2008-2015,Soybeans
2008,Broome,5,12.545425202543857,2008-2015,Soybeans
2008,Cattaraugus,5,1869.6582645889039,2008-2015,Soybeans
2008,Cayuga,5,37533.988126730335,2008-2015,Soybeans
2008,Chautauqua,5,1282.3222399945278,2008-2015,Soybeans
2008,Chemung,5,298.03564548843343,2008-2015,Soybeans
2008,Chenango,5,225.92556813952035,2008-2015,Soybeans
2008,Clinton,5,1145.6407207238858,2008-2015,Soybeans
2008,Columbia,5,2999.8717205713783,2008-2015,Soybeans
2008,Cortland,5,1077.6866435095426,2008-2015,Soybeans
2008,Delaware,5,76.41968641738391,2008-2015,Soybeans
2008,Dutchess,5,1858.6981882303216,2008-2015,Soybeans
2008,Erie,5,3527.3090540576586,2008-2015,Soybeans
2008,Essex,5,168.71784291546086,2008-2015,Soybeans
2008,Franklin,5,990.2544412836157,2008-2015,Soybeans
2008,Fulton,5,24.947344767772034,2008-2015,Soybeans
2008,Genesee,5,9308.716859166796,2008-2015,Soybeans
2008,Herkimer,5,922.527209939361,2008-2015,Soybeans
2008,Jefferson,5,3064.511455492909,2008-2015,Soybeans
2008,Livingston,5,16099.257254909811,2008-2015,Soybeans
2008,Madison,5,2170.211673901861,2008-2015,Soybeans
2008,Monroe,5,11475.703165655845,2008-2015,Soybeans
2008,Montgomery,5,1440.179054895657,2008-2015,Soybeans
2008,Niagara,5,14462.98146484954,2008-2015,Soybeans
2008,Oneida,5,3842.4899757135986,2008-2015,Soybeans
2008,Onondaga,5,10438.361212863423,2008-2015,Soybeans
2008,Ontario,5,25699.530273576624,2008-2015,Soybeans
2008,Orange,5,166.67510239320023,2008-2015,Soybeans
2008,Orleans,5,18632.54774682326,2008-2015,Soybeans
2008,Oswego,5,3357.7075586891337,2008-2015,Soybeans
2008,Otsego,5,713.760764898797,2008-2015,Soybeans
2008,Rensselaer,5,404.5220777889256,2008-2015,Soybeans
2008,Saratoga,5,176.88367324803414,2008-2015,Soybeans
2008,Schoharie,5,61.4704822258147,2008-2015,Soybeans
2008,Schuyler,5,614.6831687432302,2008-2015,Soybeans
2008,Seneca,5,30617.498780872254,2008-2015,Soybeans
2008,St. Lawrence,5,1019.4054226024957,2008-2015,Soybeans
2008,Steuben,5,1745.0000411919318,2008-2015,Soybeans
2008,Tioga,5,75.3090191380087,2008-2015,Soybeans
2008,Tompkins,5,3729.5031585475213,2008-2015,Soybeans
2008,Ulster,5,29.48584822808873,2008-2015,Soybeans
2008,Warren,5,2.9776123801496377,2008-2015,Soybeans
2008,Washington,5,406.4544257917894,2008-2015,Soybeans
2008,Wayne,5,27393.336722423195,2008-2015,Soybeans
2008,Wyoming,5,1177.3404583112917,2008-2015,Soybeans
2008,Yates,5,6500.753674857578,2008-2015,Soybeans
2009,Allegany,5,607.2848572392484,2008-2015,Soybeans
2009,Broome,5,141.4051663191104,2008-2015,Soybeans
2009,Cattaraugus,5,1959.4053923941515,2008-2015,Soybeans
2009,Cayuga,5,40147.23342555731,2008-2015,Soybeans
2009,Chautauqua,5,2129.898443094927,2008-2015,Soybeans
2009,Chemung,5,721.3795470917981,2008-2015,Soybeans
2009,Chenango,5,496.515922982955,2008-2015,Soybeans
2009,Clinton,5,1139.349877270963,2008-2015,Soybeans
2009,Columbia,5,2669.670011045885,2008-2015,Soybeans
2009,Cortland,5,1587.4663846175358,2008-2015,Soybeans
2009,Delaware,5,59.06345770814999,2008-2015,Soybeans
2009,Dutchess,5,1621.582988153597,2008-2015,Soybeans
2009,Erie,5,5814.095221211138,2008-2015,Soybeans
2009,Essex,5,139.59294523935193,2008-2015,Soybeans
2009,Franklin,5,604.3591360252235,2008-2015,Soybeans
2009,Fulton,5,42.795062980701964,2008-2015,Soybeans
2009,Genesee,5,10346.417423740146,2008-2015,Soybeans
2009,Greene,5,4.618491011214426,2008-2015,Soybeans
2009,Herkimer,5,1318.3844906726042,2008-2015,Soybeans
2009,Jefferson,5,3747.60830941856,2008-2015,Soybeans
2009,Lewis,5,346.20968750208993,2008-2015,Soybeans
2009,Livingston,5,19254.720640354753,2008-2015,Soybeans
2009,Madison,5,4783.565285180101,2008-2015,Soybeans
2009,Monroe,5,14990.999573347963,2008-2015,Soybeans
2009,Montgomery,5,1921.1615713157644,2008-2015,Soybeans
2009,Niagara,5,18746.93223277987,2008-2015,Soybeans
2009,Oneida,5,5625.533155329855,2008-2015,Soybeans
2009,Onondaga,5,11762.997988042593,2008-2015,Soybeans
2009,Ontario,5,30504.08951185429,2008-2015,Soybeans
2009,Orange,5,152.53630753095862,2008-2015,Soybeans
2009,Orleans,5,22117.42171852772,2008-2015,Soybeans
2009,Oswego,5,4971.006656036965,2008-2015,Soybeans
2009,Otsego,5,1059.8654043835722,2008-2015,Soybeans
2009,Rensselaer,5,580.3423868535251,2008-2015,Soybeans
2009,Saratoga,5,46.45696733931805,2008-2015,Soybeans
2009,Schoharie,5,172.0257975785264,2008-2015,Soybeans
2009,Schuyler,5,1306.5341701687191,2008-2015,Soybeans
2009,Seneca,5,30875.087282893583,2008-2015,Soybeans
2009,St. Lawrence,5,1796.3741295455734,2008-2015,Soybeans
2009,Steuben,5,1830.6679351481528,2008-2015,Soybeans
2009,Tioga,5,545.5783121873994,2008-2015,Soybeans
2009,Tompkins,5,4151.245775083693,2008-2015,Soybeans
2009,Ulster,5,6.559460141306518,2008-2015,Soybeans
2009,Warren,5,4.915205802371963,2008-2015,Soybeans
2009,Washington,5,269.64574944865535,2008-2015,Soybeans
2009,Wayne,5,28973.835916917793,2008-2015,Soybeans
2009,Wyoming,5,1982.1736171289433,2008-2015,Soybeans
2009,Yates,5,5219.96822241135,2008-2015,Soybeans
2010,Albany,5,4.961788144958303,2008-2015,Soybeans
2010,Allegany,5,1206.0730061209886,2008-2015,Soybeans
2010,Broome,5,32.13856689996312,2008-2015,Soybeans
2010,Cattaraugus,5,3200.1774649807458,2008-2015,Soybeans
2010,Cayuga,5,39660.61670767875,2008-2015,Soybeans
2010,Chautauqua,5,2758.6503821161846,2008-2015,Soybeans
2010,Chemung,5,610.6635621301447,2008-2015,Soybeans
2010,Chenango,5,239.03905439699477,2008-2015,Soybeans
2010,Clinton,5,889.3831985517984,2008-2015,Soybeans
2010,Columbia,5,4579.395770632946,2008-2015,Soybeans
2010,Cortland,5,1457.4104810064039,2008-2015,Soybeans
2010,Delaware,5,92.65757299894288,2008-2015,Soybeans
2010,Dutchess,5,838.7060285699486,2008-2015,Soybeans
2010,Erie,5,6621.658741864575,2008-2015,Soybeans
2010,Essex,5,19.485301428630887,2008-2015,Soybeans
2010,Franklin,5,922.6507527327288,2008-2015,Soybeans
2010,Fulton,5,83.41733210833526,2008-2015,Soybeans
2010,Genesee,5,13317.348602150229,2008-2015,Soybeans
2010,Greene,5,162.13420498887453,2008-2015,Soybeans
2010,Herkimer,5,2229.6284703207493,2008-2015,Soybeans
2010,Jefferson,5,5589.118596744175,2008-2015,Soybeans
2010,Lewis,5,339.4003992153309,2008-2015,Soybeans
2010,Livingston,5,21888.630371073214,2008-2015,Soybeans
2010,Madison,5,3402.778275658804,2008-2015,Soybeans
2010,Monroe,5,15303.713852167375,2008-2015,Soybeans
2010,Montgomery,5,2884.2869182883073,2008-2015,Soybeans
2010,Niagara,5,22816.479508153934,2008-2015,Soybeans
2010,Oneida,5,5725.5740486177765,2008-2015,Soybeans
2010,Onondaga,5,11511.58922107924,2008-2015,Soybeans
2010,Ontario,5,31835.9697661649,2008-2015,Soybeans
2010,Orange,5,317.776720875072,2008-2015,Soybeans
2010,Orleans,5,26439.257543100965,2008-2015,Soybeans
2010,Oswego,5,4135.7044500419925,2008-2015,Soybeans
2010,Otsego,5,1302.6040884403817,2008-2015,Soybeans
2010,Rensselaer,5,776.7345802003728,2008-2015,Soybeans
2010,Saratoga,5,158.08474242613505,2008-2015,Soybeans
2010,Schenectady,5,53.14308984678247,2008-2015,Soybeans
2010,Schoharie,5,486.5592164542857,2008-2015,Soybeans
2010,Schuyler,5,605.4349307797817,2008-2015,Soybeans
2010,Seneca,5,32963.51312576601,2008-2015,Soybeans
2010,St. Lawrence,5,1565.5188739090113,2008-2015,Soybeans
2010,Steuben,5,3191.0434415779223,2008-2015,Soybeans
2010,Tioga,5,331.09087514704026,2008-2015,Soybeans
2010,Tompkins,5,4805.8972778139905,2008-2015,Soybeans
2010,Ulster,5,363.16143022663096,2008-2015,Soybeans
2010,Washington,5,724.0141921354748,2008-2015,Soybeans
2010,Wayne,5,30547.78108938963,2008-2015,Soybeans
2010,Wyoming,5,3467.932167812551,2008-2015,Soybeans
2010,Yates,5,7401.633795373216,2008-2015,Soybeans
2011,Albany,5,146.04515829016555,2008-2015,Soybeans
2011,Allegany,5,918.7510937678353,2008-2015,Soybeans
2011,Broome,5,72.79824727978239,2008-2015,Soybeans
2011,Cattaraugus,5,2948.058217136351,2008-2015,Soybeans
2011,Cayuga,5,37402.108285427974,2008-2015,Soybeans
2011,Chautauqua,5,3038.0196939279,2008-2015,Soybeans
2011,Chemung,5,701.2523819518385,2008-2015,Soybeans
2011,Chenango,5,607.3726064209573,2008-2015,Soybeans
2011,Clinton,5,766.5461667067161,2008-2015,Soybeans
2011,Columbia,5,3067.0263771452937,2008-2015,Soybeans
2011,Cortland,5,1391.3868139390675,2008-2015,Soybeans
