Year,CNTY,Crop_Code,CSBACRES,Source_Window,Crop_Name
2008,Albany,61,1203.129695897409,2008-2015,Fallow
2008,Allegany,61,276.14674646973117,2008-2015,Fallow
2008,Broome,61,156.12683949867574,2008-2015,Fallow
2008,Cattaraugus,61,744.6717814948051,2008-2015,Fallow
2008,Cayuga,61,915.5898621342819,2008-2015,Fallow
2008,Chautauqua,61,861.3374155935968,2008-2015,Fallow
2008,Chemung,61,131.2570754256067,2008-2015,Fallow
2008,Chenango,61,281.45625516434524,2008-2015,Fallow
2008,Clinton,61,235.3680723700081,2008-2015,Fallow
2008,Columbia,61,1559.7190977052906,2008-2015,Fallow
2008,Cortland,61,1098.9328264537894,2008-2015,Fallow
2008,Delaware,61,153.15136989022858,2008-2015,Fallow
2008,Dutchess,61,820.7484241848174,2008-2015,Fallow
2008,Erie,61,4985.242227627084,2008-2015,Fallow
2008,Essex,61,574.6768103979647,2008-2015,Fallow
2008,Franklin,61,483.9752760162562,2008-2015,Fallow
2008,Fulton,61,56.42742685402103,2008-2015,Fallow
2008,Genesee,61,505.94669105030135,2008-2015,Fallow
2008,Greene,61,997.8832299463219,2008-2015,Fallow
2008,Hamilton,61,3.1130481766682854,2008-2015,Fallow
2008,Herkimer,61,151.1249570644704,2008-2015,Fallow
2008,Jefferson,61,297.62491496317284,2008-2015,Fallow
2008,Lewis,61,27.70604409153704,2008-2015,Fallow
2008,Livingston,61,1177.9645427633718,2008-2015,Fallow
2008,Madison,61,271.2915804672987,2008-2015,Fallow
2008,Monroe,61,1074.7526910131332,2008-2015,Fallow
2008,Montgomery,61,366.93437454718514,2008-2015,Fallow
2008,Niagara,61,2573.6930774151874,2008-2015,Fallow
2008,Oneida,61,484.5914338851523,2008-2015,Fallow
2008,Onondaga,61,1529.1670800429633,2008-2015,Fallow
2008,Ontario,61,686.0362259025196,2008-2015,Fallow
2008,Orange,61,760.4368398407627,2008-2015,Fallow
2008,Orleans,61,1109.5783953041675,2008-2015,Fallow
