Year,CNTY,Crop_Code,CSBACRES,Source_Window,Crop_Name
2008,Allegany,21,22.114260706583355,2008-2015,Barley
2008,Broome,21,3.877884619999217,2008-2015,Barley
2008,Cattaraugus,21,154.03867614226476,2008-2015,Barley
2008,Cayuga,21,144.86564958399103,2008-2015,Barley
2008,Chautauqua,21,4.60477904695506,2008-2015,Barley
2008,Chenango,21,3.535832503013646,2008-2015,Barley
2008,Columbia,21,158.7836822365996,2008-2015,Barley
2008,Cortland,21,3.6157276516181103,2008-2015,Barley
2008,Erie,21,43.6408273584411,2008-2015,Barley
2008,Essex,21,2.6636180453882456,2008-2015,Barley
2008,Franklin,21,14.25338307303857,2008-2015,Barley
2008,Genesee,21,15.819795731162909,2008-2015,Barley
2008,Herkimer,21,115.1161628969583,2008-2015,Barley
2008,Jefferson,21,373.0917516106941,2008-2015,Barley
2008,Lewis,21,83.91936460806845,2008-2015,Barley
2008,Livingston,21,188.3150970380359,2008-2015,Barley
2008,Madison,21,284.55409652060234,2008-2015,Barley
2008,Monroe,21,17.173685115309254,2008-2015,Barley
2008,Montgomery,21,63.53304842106543,2008-2015,Barley
2008,Niagara,21,44.609046071159796,2008-2015,Barley
2008,Oneida,21,23.34852675901883,2008-2015,Barley
2008,Onondaga,21,51.22036088401459,2008-2015,Barley
2008,Ontario,21,38.38076514107004,2008-2015,Barley
2008,Orange,21,2.7896418355986237,2008-2015,Barley
2008,Orleans,21,26.174600936941818,2008-2015,Barley
2008,Oswego,21,5.038573762559469,2008-2015,Barley
2008,Otsego,21,39.10510713471451,2008-2015,Barley
2008,Saratoga,21,44.67882065350017,2008-2015,Barley
2008,Schuyler,21,3.587651715254649,2008-2015,Barley
2008,Seneca,21,330.9916616879675,2008-2015,Barley
2008,Steuben,21,101.73544755902198,2008-2015,Barley
2008,Suffolk,21,9.740537324232093,2008-2015,Barley
2008,Tioga,21,17.65045749190404,2008-2015,Barley
2008,Tompkins,21,182.37700844309083,2008-2015,Barley
2008,Washington,21,244.566392326505,2008-2015,Barley
2008,Wayne,21,22.058946777743678,2008-2015,Barley
2008,Yates,21,25.880362797141196,2008-2015,Barley
2009,Allegany,21,151.04864245017188,2008-2015,Barley
2009,Cayuga,21,199.14253705301257,2008-2015,Barley
2009,Chautauqua,21,14.075322667245798,2008-2015,Barley
2009,Chenango,21,27.948339405662253,2008-2015,Barley
2009,Cortland,21,12.17923425530559,2008-2015,Barley
2009,Erie,21,33.98544195252363,2008-2015,Barley
2009,Genesee,21,164.05581086645958,2008-2015,Barley
2009,Herkimer,21,87.87901247192416,2008-2015,Barley
